job-id,C,M,E,T_A,T_est,T_D
job-8007,3,7,6,400113,58,400188
job-8008,4,9,6,400175,62,400363
job-8009,5,12,1,400225,207,400704
job-8010,1,5,2,400269,168,400569
job-8011,1,10,1,400319,14,400432
job-8012,4,12,7,400356,93,400621
job-8013,1,8,6,400407,73,400527
job-8014,2,6,1,400481,50,400708
job-8015,2,9,7,400525,107,400798
job-8016,3,9,4,400580,166,401013
job-8017,4,9,6,400645,359,401094
job-8018,3,11,6,400699,95,400909
job-8019,6,8,6,400748,134,400935
job-8020,5,4,1,400786,118,400961
job-8021,4,7,5,400828,21,401052
job-8022,6,4,2,400881,53,400938
job-8023,5,12,8,400925,119,401153
job-8024,1,9,6,400968,12,401082
job-8025,2,4,7,401010,96,401240
job-8026,6,4,2,401055,148,401377
job-8027,4,10,4,401097,87,401213
job-8028,4,12,8,401151,117,401472
job-8029,3,12,3,401194,70,401463
job-8030,1,7,4,401248,63,401352
job-8031,5,8,5,401304,136,401452
job-8032,5,10,7,401350,183,401682
job-8033,5,7,3,401397,328,401912
job-8034,6,4,4,401445,124,401707
job-8035,4,9,6,401503,10,401612
job-8036,4,11,7,401561,53,401722
job-8037,4,6,5,401613,35,401759
job-8038,4,6,2,401664,23,401915
job-8039,2,11,1,401717,71,401927
job-8040,1,11,4,401773,55,401907
job-8041,1,8,7,401821,59,402086
job-8042,6,9,8,401870,49,401957
job-8043,6,10,8,401920,164,402137
job-8044,4,5,6,401974,89,402155
job-8045,5,4,8,402023,206,402243
job-8046,6,9,2,402065,155,402413
job-8047,2,7,5,402117,78,402334
job-8048,4,9,7,402172,174,402406
job-8049,2,4,2,402219,40,402329
job-8050,6,9,7,402261,227,402721
job-8051,5,10,2,402310,28,402555
job-8052,1,9,2,402371,153,402687
job-8053,6,10,7,402430,98,402713
job-8054,4,4,4,402491,26,402582
job-8055,1,5,6,402545,284,403045
job-8056,1,10,3,402590,42,402740
job-8057,4,7,7,402643,20,402779
job-8058,1,4,1,402698,220,403055
job-8059,1,5,1,402764,212,403024
job-8060,3,8,1,402821,19,402878
job-8061,5,4,1,402878,117,403210
job-8062,3,12,3,402937,24,403251
job-8063,3,5,1,402990,74,403070
job-8064,3,6,7,403049,24,403204
job-8065,1,5,1,403091,46,403161
job-8066,5,4,3,403148,50,403476
job-8067,2,5,4,403212,26,403311
job-8068,2,11,1,403261,161,403556
job-8069,4,5,3,403309,191,403537
job-8070,6,10,3,403366,23,403431
job-8071,3,8,8,403410,237,403899
job-8072,6,6,3,403461,51,403701
job-8073,5,7,4,403524,76,403794
job-8074,5,4,7,403581,233,403936
job-8075,3,12,1,403632,19,403664
job-8076,5,9,2,403680,42,404006
job-8077,3,12,3,403728,158,404129
job-8078,6,12,7,403774,158,404220
job-8079,3,7,8,403814,234,404067
job-8080,4,9,4,403864,18,404025
job-8081,3,5,6,403940,149,404290
job-8082,2,11,5,403988,66,404312
job-8083,6,9,7,404039,84,404247
job-8084,1,9,1,404088,116,404346
job-8085,5,10,4,404142,30,404389
job-8086,1,10,1,404208,156,404544
job-8087,2,12,7,404249,83,404582
job-8088,4,4,5,404308,202,404522
job-8089,4,5,5,404347,70,404598
job-8090,3,6,3,404394,35,404632
job-8091,2,5,6,404428,30,404531
job-8092,5,4,5,404478,74,404642
job-8093,2,10,2,404517,47,404638
job-8094,6,8,6,404566,141,404877
job-8095,3,9,3,404607,159,405000
job-8096,1,12,6,404654,53,404743
job-8097,6,9,4,404701,106,404823
job-8098,3,5,2,404746,37,405011
job-8099,6,5,8,404794,110,404981
job-8100,3,11,1,404858,205,405334
job-8101,3,7,5,404902,140,405341
job-8102,1,4,2,404943,11,405197
job-8103,4,5,4,404992,367,405654
job-8104,4,12,2,405048,47,405186
job-8105,4,10,2,405100,161,405553
job-8106,3,12,7,405137,150,405288
job-8107,2,12,7,405178,234,405592
job-8108,6,4,7,405234,158,405465
job-8109,4,12,1,405281,126,405506
job-8110,3,7,6,405330,227,405578
job-8111,2,12,1,405384,225,405698
job-8112,4,10,5,405436,69,405798
job-8113,5,4,3,405486,95,405763
job-8114,6,5,8,405542,175,405843
job-8115,5,12,7,405591,48,405828
job-8116,2,6,4,405642,210,406048
job-8117,6,12,4,405707,72,405878
job-8118,4,9,5,405748,335,406233
job-8119,2,5,1,405803,21,405887
job-8120,5,12,4,405855,26,405963
job-8121,3,10,5,405917,37,406247
job-8122,3,12,6,405968,38,406253
job-8123,6,8,7,406023,62,406230
job-8124,5,7,6,406074,20,406351
job-8125,1,11,2,406128,36,406327
job-8126,5,5,1,406179,161,406621
job-8127,2,5,2,406240,824,407190
job-8128,3,10,5,406299,116,406542
job-8129,3,5,8,406352,66,406700
job-8130,3,6,2,406401,217,406787
job-8131,3,12,3,406440,89,406745
job-8132,6,4,5,406504,61,406767
job-8133,6,4,6,406557,96,406799
job-8134,5,9,6,406599,25,406834
job-8135,4,4,1,406649,114,406844
job-8136,1,5,6,406706,74,406838
job-8137,5,7,2,406752,400,407433
job-8138,6,8,6,406803,173,407034
job-8139,4,10,5,406848,50,407059
job-8140,3,11,8,406898,140,407319
job-8141,6,7,2,406948,12,407085
job-8142,5,5,6,407008,85,407142
job-8143,4,10,8,407063,179,407411
job-8144,4,8,5,407120,15,407220
job-8145,5,5,4,407163,417,407845
job-8146,5,11,5,407212,87,407547
job-8147,3,6,6,407271,75,407423
job-8148,2,9,2,407325,40,407554
job-8149,5,10,1,407373,43,407484
job-8150,5,11,6,407423,147,407776
job-8151,6,12,7,407472,60,407658
job-8152,3,12,2,407521,32,407736
job-8153,1,8,5,407569,199,407971
job-8154,4,9,8,407616,14,407684
job-8155,6,6,1,407674,53,407834
job-8156,2,6,8,407714,154,407898
job-8157,3,5,2,407755,15,407940
job-8158,1,6,5,407817,63,408034
job-8159,6,7,3,407863,54,408168
job-8160,2,8,7,407902,25,408091
job-8161,1,12,5,407952,308,408319
job-8162,4,8,1,407997,77,408114
job-8163,6,9,6,408042,80,408307
job-8164,6,11,5,408094,11,408381
job-8165,4,4,4,408146,119,408301
job-8166,2,4,5,408184,243,408522
job-8167,6,6,5,408243,67,408447
job-8168,2,7,5,408302,256,408779
job-8169,5,4,2,408349,58,408499
job-8170,3,9,4,408402,146,408758
job-8171,2,7,6,408457,139,408596
job-8172,3,7,3,408499,80,408699
job-8173,2,4,4,408552,47,408685
job-8174,1,6,2,408607,352,409142
job-8175,3,6,1,408674,52,408794
job-8176,5,12,2,408721,346,409311
job-8177,3,12,6,408780,24,409040
job-8178,4,11,1,408832,125,409090
job-8179,4,8,6,408883,53,409171
job-8180,4,8,4,408949,317,409478
job-8181,5,10,4,408998,229,409510
job-8182,6,4,4,409049,78,409204
job-8183,6,5,4,409100,26,409338
job-8184,6,7,3,409146,96,409477
job-8185,1,10,8,409196,106,409482
job-8186,5,10,2,409236,130,409625
job-8187,5,4,1,409277,210,409615
job-8188,3,11,2,409327,139,409612
job-8189,1,9,4,409365,20,409497
job-8190,1,8,5,409405,25,409723
job-8191,3,11,5,409456,58,409558
job-8192,1,5,1,409509,160,409690
job-8193,5,6,2,409554,166,409814
job-8194,1,9,4,409611,73,409894
job-8195,4,11,3,409669,45,409922
job-8196,6,4,6,409708,57,409786
job-8197,6,8,8,409757,41,410015
job-8198,1,6,4,409809,96,410173
job-8199,3,11,4,409852,83,410115
job-8200,3,4,4,409908,216,410190
job-8201,1,9,1,409950,201,410297
job-8202,4,9,1,409999,58,410266
job-8203,1,6,3,410055,53,410375
job-8204,4,7,3,410108,30,410243
job-8205,6,8,1,410149,127,410413
job-8206,1,5,5,410208,71,410379
job-8207,4,11,1,410260,94,410456
job-8208,1,12,8,410309,152,410471
job-8209,3,4,8,410360,65,410429
job-8210,3,12,7,410417,52,410513
job-8211,5,6,4,410473,235,410840
job-8212,1,8,8,410508,66,410708
job-8213,2,5,4,410559,47,410767
job-8214,4,8,1,410621,66,410930
job-8215,3,12,8,410674,21,410971
job-8216,4,10,5,410725,126,411068
job-8217,4,10,3,410775,61,410887
job-8218,3,5,7,410831,41,410891
job-8219,6,7,3,410873,203,411368
job-8220,5,12,8,410910,38,411004
job-8221,3,7,1,410957,96,411122
job-8222,2,12,5,411016,194,411365
job-8223,6,11,4,411069,22,411241
job-8224,1,4,2,411124,12,411211
job-8225,4,6,2,411177,47,411340
job-8226,5,4,4,411228,82,411380
job-8227,4,10,2,411278,169,411713
job-8228,1,12,1,411323,308,411735
job-8229,1,9,7,411365,54,411623
job-8230,2,9,2,411411,65,411758
job-8231,6,9,3,411465,17,411780
job-8232,1,8,1,411513,204,411766
job-8233,2,11,6,411562,14,411803
job-8234,6,8,4,411614,29,411941
job-8235,4,5,1,411675,45,411799
job-8236,5,4,3,411731,261,412161
job-8237,3,7,3,411795,294,412104
job-8238,2,10,1,411839,78,412056
job-8239,5,5,6,411885,146,412117
job-8240,5,7,5,411929,75,412094
job-8241,2,5,6,411977,76,412132
job-8242,5,9,4,412037,111,412397
job-8243,2,8,3,412069,121,412425
job-8244,2,10,1,412117,71,412402
job-8245,1,8,1,412159,219,412432
job-8246,3,12,7,412211,119,412572
job-8247,1,5,8,412265,59,412466
job-8248,2,12,6,412306,170,412713
job-8249,5,5,6,412356,126,412507
job-8250,1,5,6,412402,75,412634
job-8251,1,6,5,412451,55,412735
job-8252,3,4,7,412507,109,412885
job-8253,1,6,6,412552,18,412790
job-8254,1,8,3,412596,98,412934
job-8255,4,5,4,412644,97,412892
job-8256,3,8,6,412690,54,412932
job-8257,1,6,7,412747,208,413180
job-8258,4,8,6,412799,96,413100
job-8259,5,12,6,412861,145,413137
job-8260,1,7,5,412921,31,413177
job-8261,6,7,2,412965,15,412998
job-8262,1,6,5,413008,35,413170
job-8263,4,12,2,413070,42,413405
job-8264,2,11,6,413124,62,413337
job-8265,1,12,6,413179,222,413479
job-8266,4,11,6,413227,94,413598
job-8267,2,12,2,413282,31,413459
job-8268,4,6,7,413341,31,413531
job-8269,2,10,8,413395,42,413708
job-8270,2,6,6,413453,333,414011
job-8271,3,11,3,413495,142,413701
job-8272,2,5,1,413529,122,413667
job-8273,4,6,6,413582,45,413636
job-8274,6,5,3,413632,77,413990
job-8275,4,11,6,413669,48,414006
job-8276,6,11,1,413722,148,414027
job-8277,4,4,4,413768,113,413966
job-8278,5,4,5,413828,33,414094
job-8279,1,7,1,413883,24,414190
job-8280,1,4,2,413933,189,414150
job-8281,6,4,1,413987,12,414228
job-8282,6,4,7,414033,19,414286
job-8283,1,7,5,414073,92,414211
job-8284,6,6,2,414134,170,414581
job-8285,4,7,2,414183,103,414556
job-8286,1,9,2,414242,44,414541
job-8287,6,4,1,414294,90,414531
job-8288,4,4,4,414358,184,414638
job-8289,5,4,8,414405,88,414613
job-8290,2,4,1,414449,64,414755
job-8291,6,7,2,414500,387,415137
job-8292,3,8,4,414541,20,414606
job-8293,4,6,5,414580,83,414881
job-8294,5,6,3,414626,236,414905
job-8295,4,5,8,414678,10,414844
job-8296,5,6,5,414732,106,415121
job-8297,3,5,1,414780,73,415024
job-8298,3,6,8,414842,26,415119
job-8299,5,8,4,414886,65,414999
job-8300,2,5,5,414940,128,415119
job-8301,6,8,4,414992,111,415353
job-8302,6,12,5,415054,56,415175
job-8303,1,11,4,415100,28,415265
job-8304,3,5,5,415143,50,415402
job-8305,6,8,7,415189,64,415458
job-8306,3,9,6,415246,59,415457
job-8307,5,11,4,415291,62,415614
job-8308,2,12,5,415346,541,416109
job-8309,2,4,3,415383,142,415555
job-8310,3,8,2,415422,116,415784
job-8311,6,5,7,415462,267,415732
job-8312,6,5,3,415509,225,415740
job-8313,4,10,3,415557,21,415674
job-8314,3,5,5,415605,27,415825
job-8315,4,9,2,415666,57,415984
job-8316,1,12,8,415718,100,416112
job-8317,4,4,6,415771,84,415989
job-8318,1,8,5,415830,41,415891
job-8319,1,7,7,415888,28,416057
job-8320,1,12,4,415936,69,416083
job-8321,1,12,4,415983,426,416498
job-8322,4,7,7,416035,94,416239
job-8323,2,7,2,416089,27,416191
job-8324,5,12,6,416141,62,416383
job-8325,4,12,1,416192,107,416336
job-8326,6,7,3,416241,28,416286
job-8327,3,5,4,416286,165,416452
job-8328,4,4,8,416334,81,416513
job-8329,6,7,4,416381,275,416859
job-8330,3,6,7,416435,64,416594
job-8331,2,12,4,416493,72,416677
job-8332,3,10,8,416541,285,416936
job-8333,5,12,2,416588,11,416823
job-8334,4,11,7,416642,27,416881
job-8335,4,6,5,416695,141,416992
job-8336,6,6,3,416743,88,417011
job-8337,2,7,3,416785,87,417104
job-8338,3,6,1,416827,87,417115
job-8339,2,11,4,416878,10,416904
job-8340,6,10,3,416918,63,417063
job-8341,1,12,7,416968,99,417073
job-8342,6,12,2,417025,18,417092
job-8343,3,8,1,417087,15,417171
job-8344,4,12,2,417138,86,417362
job-8345,3,5,3,417203,404,417844
job-8346,3,9,7,417251,167,417549
job-8347,1,8,5,417304,39,417481
job-8348,3,4,3,417344,155,417578
job-8349,3,5,4,417398,79,417505
job-8350,6,11,4,417441,50,417575
job-8351,2,12,2,417480,85,417787
job-8352,1,4,7,417535,214,417956
job-8353,2,10,5,417578,105,417816
job-8354,2,5,1,417618,114,417784
job-8355,4,9,3,417666,424,418341
job-8356,6,5,2,417709,101,417967
job-8357,1,10,4,417770,18,417838
job-8358,2,11,6,417832,32,418070
job-8359,6,6,4,417888,17,418001
job-8360,6,7,1,417935,110,418144
job-8361,6,10,8,417985,14,418265
job-8362,5,9,4,418024,198,418284
job-8363,3,6,2,418061,17,418133
job-8364,6,12,3,418110,97,418447
job-8365,6,11,3,418156,109,418544
job-8366,5,8,3,418208,180,418405
job-8367,2,9,3,418251,88,418637
job-8368,2,4,7,418304,101,418547
job-8369,5,4,1,418357,419,418817
job-8370,3,6,1,418404,202,418767
job-8371,1,10,4,418478,21,418644
job-8372,5,12,6,418534,79,418741
job-8373,4,8,2,418587,57,418836
job-8374,5,5,2,418634,227,419056
job-8375,6,4,3,418689,137,418979
job-8376,4,12,8,418727,77,418845
job-8377,6,7,3,418765,117,419067
job-8378,1,8,8,418808,42,418941
job-8379,1,11,7,418868,203,419089
job-8380,3,8,1,418917,25,418980
job-8381,4,10,2,418965,36,419090
job-8382,3,10,3,419004,171,419246
job-8383,4,10,8,419044,162,419503
job-8384,3,4,6,419091,149,419498
job-8385,5,8,1,419144,80,419327
job-8386,6,10,7,419203,40,419472
job-8387,1,10,3,419256,70,419420
job-8388,5,12,8,419300,69,419653
job-8389,3,8,1,419351,24,419605
job-8390,4,9,4,419397,55,419685
job-8391,2,7,3,419450,15,419567
job-8392,4,6,6,419495,192,419730
job-8393,4,11,3,419545,31,419663
job-8394,5,11,8,419601,59,419844
job-8395,1,9,5,419639,103,419854
job-8396,5,9,3,419674,257,420127
job-8397,1,7,1,419730,58,420030
job-8398,3,5,2,419770,218,420181
job-8399,6,6,3,419826,60,419981
job-8400,3,8,1,419882,84,420181
job-8401,5,12,5,419934,22,420252
job-8402,1,11,1,419994,37,420142
job-8403,5,4,7,420039,53,420349
job-8404,1,8,4,420095,42,420218
job-8405,5,11,5,420148,381,420654
job-8406,5,6,4,420195,45,420331
job-8407,6,9,4,420243,123,420515
job-8408,5,7,3,420305,17,420360
job-8409,2,7,4,420355,16,420442
job-8410,6,9,6,420426,115,420726
job-8411,5,11,5,420478,89,420615
job-8412,2,7,1,420517,36,420732
job-8413,4,4,2,420583,18,420670
job-8414,5,12,8,420632,18,420794
job-8415,4,9,6,420686,94,420807
job-8416,6,11,6,420741,249,421214
job-8417,3,5,7,420783,23,420846
job-8418,5,5,8,420827,64,420920
job-8419,2,8,4,420868,299,421390
job-8420,3,4,4,420913,165,421376
job-8421,4,7,7,420960,55,421023
job-8422,4,9,8,421029,91,421266
job-8423,4,4,6,421076,96,421374
job-8424,1,6,3,421114,66,421333
job-8425,2,9,1,421165,38,421209
job-8426,4,9,8,421199,43,421426
job-8427,3,4,1,421254,21,421295
job-8428,3,5,2,421310,313,421866
job-8429,3,11,2,421368,50,421436
job-8430,5,12,4,421417,74,421710
job-8431,4,10,3,421476,49,421703
job-8432,2,6,1,421524,158,421863
job-8433,3,11,5,421578,283,421975
job-8434,6,7,8,421623,434,422292
job-8435,6,11,1,421664,144,421915
job-8436,1,10,1,421713,13,421774
job-8437,5,5,3,421760,56,421893
job-8438,1,5,5,421814,69,422029
job-8439,1,7,4,421862,86,421966
job-8440,2,8,5,421902,386,422513
job-8441,2,12,2,421934,11,422205
job-8442,5,8,4,421993,41,422229
job-8443,6,11,3,422040,122,422435
job-8444,3,6,1,422090,97,422314
job-8445,4,11,8,422146,74,422479
job-8446,1,11,4,422209,176,422496
job-8447,1,5,2,422266,84,422553
job-8448,6,11,4,422325,181,422718
job-8449,5,4,4,422375,61,422579
job-8450,4,10,1,422416,26,422612
job-8451,6,6,8,422476,99,422773
job-8452,4,8,4,422538,12,422725
job-8453,5,4,3,422584,125,422833
job-8454,6,12,5,422650,256,423041
job-8455,3,4,3,422694,44,422771
job-8456,5,5,3,422744,38,422904
job-8457,4,6,2,422798,99,422969
job-8458,4,5,8,422853,33,423124
job-8459,2,5,2,422906,46,423098
job-8460,4,7,5,422950,21,423135
job-8461,5,8,7,423007,82,423211
job-8462,6,4,3,423060,157,423469
job-8463,3,10,3,423100,61,423208
job-8464,3,5,4,423151,260,423518
job-8465,5,6,5,423204,10,423405
job-8466,4,6,5,423253,192,423579
job-8467,3,6,7,423310,26,423416
job-8468,6,8,2,423347,33,423558
job-8469,4,7,1,423393,35,423607
job-8470,2,5,6,423444,346,423930
job-8471,4,9,3,423496,153,423719
job-8472,6,11,8,423552,74,423749
job-8473,4,8,8,423602,149,423830
job-8474,3,11,7,423659,82,423963
job-8475,1,12,1,423709,184,424002
job-8476,5,4,3,423758,173,424100
job-8477,5,6,4,423816,17,423860
job-8478,6,7,2,423871,145,424305
job-8479,4,10,5,423921,85,424092
job-8480,1,4,8,423979,266,424303
job-8481,5,9,7,424031,35,424079
job-8482,4,5,8,424073,32,424324
job-8483,1,10,4,424134,199,424585
job-8484,4,12,5,424180,86,424504
job-8485,1,7,8,424229,11,424388
job-8486,5,6,3,424275,20,424472
job-8487,5,4,3,424319,130,424563
job-8488,3,12,2,424376,55,424704
job-8489,3,9,5,424439,12,424504
job-8490,6,7,4,424477,17,424521
job-8491,3,4,8,424542,150,424770
job-8492,1,5,1,424597,51,424763
job-8493,2,11,5,424654,52,424713
job-8494,3,9,2,424714,56,424945
job-8495,6,9,3,424762,203,425184
job-8496,2,11,1,424820,59,424958
job-8497,4,12,1,424876,16,425030
job-8498,2,5,8,424945,197,425366
job-8499,6,8,1,424993,214,425230
job-8500,5,9,4,425053,142,425465
job-8501,5,5,6,425113,67,425403
job-8502,3,6,2,425161,20,425348
job-8503,5,8,3,425204,217,425710
job-8504,2,9,8,425239,24,425299
job-8505,3,8,5,425280,54,425539
job-8506,1,10,5,425335,157,425657
job-8507,4,11,3,425376,47,425706
job-8508,5,8,7,425425,116,425575
job-8509,4,6,1,425476,70,425748
job-8510,5,12,8,425518,68,425788
job-8511,1,10,8,425566,40,425693
job-8512,4,12,5,425602,84,425826
job-8513,5,11,2,425652,158,425944
job-8514,2,12,1,425709,38,425936
job-8515,1,7,7,425761,147,426125
job-8516,6,9,3,425817,551,426435
job-8517,1,8,5,425875,133,426173
job-8518,5,4,1,425931,313,426398
job-8519,4,5,4,425978,11,426035
job-8520,5,8,8,426031,147,426297
job-8521,6,12,6,426082,60,426434
job-8522,2,8,3,426138,36,426321
job-8523,3,4,4,426196,188,426533
job-8524,4,7,5,426238,48,426419
job-8525,2,7,3,426284,455,426847
job-8526,2,11,4,426332,116,426717
job-8527,2,10,5,426392,51,426737
job-8528,4,11,2,426446,222,426749
job-8529,3,11,5,426499,232,426999
job-8530,5,6,4,426539,154,426697
job-8531,4,9,4,426588,121,426738
job-8532,3,12,5,426639,15,426891
job-8533,2,8,2,426694,261,427085
job-8534,2,10,3,426749,79,426834
job-8535,1,11,1,426802,88,427116
job-8536,1,11,1,426849,48,427156
job-8537,3,6,1,426896,199,427144
job-8538,2,4,4,426945,123,427225
job-8539,2,11,5,426991,210,427308
job-8540,2,10,3,427044,19,427184
job-8541,1,11,8,427109,30,427391
job-8542,3,12,1,427161,208,427662
job-8543,2,5,7,427217,135,427399
job-8544,5,9,8,427258,796,428125
job-8545,4,9,5,427313,111,427624
job-8546,5,11,1,427369,123,427747
job-8547,1,12,5,427427,164,427855
job-8548,4,10,2,427475,43,427625
job-8549,4,8,3,427527,32,427676
job-8550,6,7,3,427579,184,427769
job-8551,3,4,4,427633,31,427788
job-8552,2,11,8,427685,36,427988
job-8553,6,12,6,427734,161,428168
job-8554,5,10,7,427788,20,428069
job-8555,2,8,4,427837,57,428125
job-8556,2,8,6,427890,36,427972
job-8557,1,4,1,427933,138,428334
job-8558,2,10,7,427981,436,428522
job-8559,3,12,6,428036,27,428214
job-8560,3,5,4,428092,87,428269
job-8561,3,11,5,428134,98,428400
job-8562,4,11,3,428187,199,428444
job-8563,3,6,3,428240,180,428537
job-8564,1,12,4,428296,575,428873
job-8565,4,5,7,428338,140,428513
job-8566,5,9,7,428392,35,428650
job-8567,4,5,1,428436,19,428576
job-8568,6,9,5,428474,88,428798
job-8569,1,6,8,428527,69,428728
job-8570,3,10,2,428579,54,428821
job-8571,5,12,8,428642,359,429279
job-8572,3,5,4,428690,129,429058
job-8573,6,12,3,428739,52,428911
job-8574,3,5,3,428792,127,429153
job-8575,2,8,6,428832,164,429269
job-8576,2,6,7,428877,38,428932
job-8577,3,5,3,428939,56,429001
job-8578,5,9,6,428989,92,429332
job-8579,4,8,2,429036,38,429207
job-8580,6,9,4,429083,82,429335
job-8581,5,10,4,429126,130,429376
job-8582,3,7,5,429171,63,429322
job-8583,3,7,4,429223,114,429618
job-8584,2,9,5,429279,12,429513
job-8585,2,10,8,429323,37,429425
job-8586,5,12,5,429372,13,429454
job-8587,6,6,6,429425,92,429772
job-8588,3,7,1,429481,52,429714
job-8589,4,11,5,429521,69,429842
job-8590,1,5,1,429583,62,429865
job-8591,4,9,5,429626,44,429840
job-8592,1,11,2,429665,27,429729
job-8593,6,5,6,429720,65,429931
job-8594,3,6,7,429771,300,430290
job-8595,4,9,1,429814,174,430156
job-8596,1,5,3,429860,37,430067
job-8597,3,7,3,429905,25,430205
job-8598,5,5,8,429944,196,430170
job-8599,3,8,5,430001,12,430260
job-8600,5,12,1,430044,130,430394
job-8601,4,9,4,430095,125,430393
job-8602,1,6,1,430138,159,430399
job-8603,4,8,7,430184,79,430450
job-8604,3,4,1,430239,22,430497
job-8605,4,8,4,430293,203,430602
job-8606,6,5,6,430344,96,430622
job-8607,5,11,6,430396,126,430744
job-8608,2,12,1,430434,159,430699
job-8609,5,8,3,430492,135,430701
job-8610,4,11,4,430534,29,430700
job-8611,3,10,1,430579,39,430687
job-8612,1,12,2,430626,24,430844
job-8613,1,11,5,430679,61,430901
job-8614,2,9,8,430729,132,430942
job-8615,3,12,7,430770,166,431056
job-8616,6,11,1,430817,79,431055
job-8617,1,5,1,430854,10,430960
job-8618,5,12,6,430891,186,431133
job-8619,6,7,6,430942,200,431196
job-8620,2,12,5,430983,38,431192
job-8621,5,8,6,431030,141,431199
job-8622,6,12,3,431084,155,431296
job-8623,3,12,2,431135,20,431235
job-8624,3,8,8,431189,50,431314
job-8625,5,8,5,431228,29,431508
job-8626,2,4,6,431273,50,431442
job-8627,5,6,3,431328,137,431474
job-8628,3,4,8,431380,25,431529
job-8629,2,5,5,431437,32,431535
job-8630,6,10,4,431480,79,431599
job-8631,3,6,6,431529,394,432007
job-8632,4,8,3,431585,62,431722
job-8633,1,6,7,431637,22,431780
job-8634,1,9,2,431691,34,431991
job-8635,6,5,1,431731,379,432285
job-8636,3,5,8,431782,24,432080
job-8637,5,4,8,431831,231,432261
job-8638,4,7,1,431880,55,432024
job-8639,1,5,1,431931,37,432249
job-8640,6,8,2,431982,60,432175
job-8641,5,4,3,432038,37,432167
job-8642,1,11,1,432103,118,432483
job-8643,5,12,4,432138,121,432359
job-8644,2,7,5,432188,18,432420
job-8645,5,5,7,432243,52,432368
job-8646,3,7,6,432294,112,432454
job-8647,1,9,5,432347,96,432689
job-8648,2,7,4,432382,148,432745
job-8649,2,11,1,432439,34,432566
job-8650,5,6,7,432496,314,432815
job-8651,6,12,4,432543,44,432674
job-8652,5,8,7,432583,299,433141
job-8653,2,4,6,432633,60,432743
job-8654,5,9,2,432686,28,432799
job-8655,3,11,1,432744,171,432939
job-8656,1,5,8,432789,22,432975
job-8657,2,7,8,432834,196,433193
job-8658,6,8,5,432883,12,433092
job-8659,3,6,8,432943,18,433002
job-8660,6,7,4,432993,69,433351
job-8661,2,9,8,433065,89,433197
job-8662,4,10,1,433114,44,433286
job-8663,1,11,2,433165,39,433359
job-8664,4,5,2,433228,96,433464
job-8665,4,6,2,433277,125,433589
job-8666,4,6,1,433325,126,433568
job-8667,4,11,1,433375,52,433625
job-8668,2,10,4,433429,99,433664
job-8669,1,11,8,433473,36,433672
job-8670,5,12,4,433524,24,433698
job-8671,3,5,4,433585,175,433963
job-8672,3,9,5,433646,143,433852
job-8673,4,9,4,433712,67,434020
job-8674,4,10,4,433762,28,433891
job-8675,5,12,4,433816,47,434132
job-8676,2,10,8,433862,27,434089
job-8677,4,4,5,433904,105,434176
job-8678,3,9,8,433945,13,434099
job-8679,3,9,4,433996,36,434283
job-8680,3,4,6,434041,14,434112
job-8681,6,4,3,434094,58,434160
job-8682,2,11,8,434143,305,434549
job-8683,6,10,1,434196,119,434398
job-8684,3,11,1,434249,147,434657
job-8685,2,4,7,434316,15,434598
job-8686,5,6,8,434371,145,434567
job-8687,4,11,8,434428,240,434771
job-8688,6,6,1,434482,75,434812
job-8689,6,10,6,434535,269,434829
job-8690,3,4,3,434592,108,434866
job-8691,4,7,5,434637,72,434832
job-8692,6,6,7,434687,263,435138
job-8693,2,6,2,434741,119,434890
job-8694,2,11,1,434808,415,435366
job-8695,1,11,1,434858,173,435192
job-8696,6,9,6,434893,10,434990
job-8697,6,12,5,434948,256,435384
job-8698,1,6,5,434996,232,435502
job-8699,4,4,5,435052,195,435265
job-8700,1,12,7,435095,137,435508
job-8701,5,6,5,435136,33,435434
job-8702,2,5,7,435190,13,435280
job-8703,4,9,6,435227,393,435699
job-8704,2,5,1,435281,302,435678
job-8705,6,10,5,435329,173,435634
job-8706,1,5,4,435374,46,435507
job-8707,4,5,5,435422,13,435507
job-8708,3,11,2,435471,95,435790
job-8709,3,6,7,435529,90,435795
job-8710,6,5,8,435584,262,436111
job-8711,4,9,1,435638,17,435840
job-8712,2,11,7,435695,45,435974
job-8713,5,8,7,435756,16,435982
job-8714,2,4,5,435799,67,436054
job-8715,5,5,4,435855,26,436142
job-8716,2,11,3,435902,28,436152
job-8717,4,4,4,435946,17,436113
job-8718,2,4,1,435989,371,436600
job-8719,2,9,1,436032,43,436184
job-8720,4,5,5,436086,64,436174
job-8721,3,10,1,436128,237,436639
job-8722,5,8,2,436175,171,436507
job-8723,5,8,3,436233,18,436411
job-8724,3,12,6,436276,24,436550
job-8725,2,9,5,436328,249,436669
job-8726,1,9,4,436380,145,436629
job-8727,4,9,8,436431,164,436704
job-8728,3,11,3,436492,75,436588
job-8729,3,5,7,436538,34,436751
job-8730,1,4,5,436588,57,436647
job-8731,2,8,1,436648,98,437036
job-8732,1,4,5,436685,19,436734
job-8733,6,5,4,436727,52,436841
job-8734,6,6,4,436773,81,436949
job-8735,5,5,3,436820,305,437266
job-8736,2,9,8,436856,39,437069
job-8737,5,7,2,436905,324,437263
job-8738,3,5,4,436957,111,437219
job-8739,5,5,1,437017,604,437915
job-8740,5,10,6,437044,70,437341
job-8741,6,7,5,437093,34,437146
