job-id,C,M,E,T_A,T_est,T_D
job-8396,1,4,5,210536,190,210952
job-8397,4,12,1,210556,228,210932
job-8398,2,6,8,210587,145,211006
job-8399,5,10,3,210614,50,210780
job-8400,6,10,7,210630,196,211122
job-8401,4,7,8,210651,50,210717
job-8402,4,9,1,210671,30,210885
job-8403,5,11,2,210689,17,210874
job-8404,5,12,1,210720,170,211034
job-8405,4,12,3,210739,94,211130
job-8406,2,8,1,210764,44,210986
job-8407,3,6,6,210792,50,210873
job-8408,4,8,3,210811,200,211101
job-8409,4,9,4,210843,16,210974
job-8410,2,12,8,210870,87,211047
job-8411,1,4,8,210895,185,211085
job-8412,2,5,5,210919,146,211192
job-8413,2,9,8,210942,55,211166
job-8414,1,11,2,210970,87,211253
job-8415,6,10,3,210983,26,211301
job-8416,3,11,2,211009,18,211270
job-8417,2,11,5,211041,126,211392
job-8418,4,11,4,211062,10,211189
job-8419,4,6,4,211085,59,211186
job-8420,3,7,3,211109,75,211188
job-8421,1,4,2,211132,109,211439
job-8422,6,4,2,211152,319,211515
job-8423,2,5,6,211176,105,211394
job-8424,4,8,8,211201,42,211459
job-8425,3,11,3,211236,104,211441
job-8426,4,8,7,211259,52,211515
job-8427,4,6,4,211278,80,211575
job-8428,6,7,3,211298,92,211684
job-8429,1,12,3,211320,10,211344
job-8430,6,9,7,211339,40,211589
job-8431,4,5,7,211361,230,211774
job-8432,6,9,4,211384,39,211696
job-8433,5,7,2,211412,97,211628
job-8434,1,12,3,211428,25,211596
job-8435,1,11,2,211464,204,211855
job-8436,5,10,8,211490,150,211690
job-8437,2,5,6,211513,51,211770
job-8438,3,9,3,211542,200,212009
job-8439,3,11,2,211569,36,211668
job-8440,1,10,2,211594,18,211852
job-8441,5,10,5,211625,169,211952
job-8442,4,6,8,211649,111,211811
job-8443,2,12,4,211674,395,212353
job-8444,5,9,3,211696,552,212503
job-8445,5,5,5,211724,46,211980
job-8446,1,9,7,211741,49,211993
job-8447,1,6,6,211764,144,212135
job-8448,5,4,1,211789,102,211982
job-8449,6,8,1,211812,132,212076
job-8450,1,11,5,211835,57,212167
job-8451,5,6,7,211856,55,212148
job-8452,1,4,3,211877,39,212197
job-8453,5,4,7,211904,137,212199
job-8454,2,4,3,211931,103,212283
job-8455,4,4,3,211950,191,212305
job-8456,6,9,7,211968,47,212197
job-8457,6,11,3,212003,195,212481
job-8458,2,11,8,212028,177,212256
job-8459,3,11,6,212051,177,212288
job-8460,3,5,2,212082,58,212281
job-8461,5,9,6,212112,34,212260
job-8462,2,5,2,212143,235,212583
job-8463,3,6,8,212168,32,212322
job-8464,3,6,6,212183,246,212453
job-8465,5,5,5,212211,17,212413
job-8466,3,9,8,212234,55,212513
job-8467,5,9,7,212259,120,212432
job-8468,5,6,8,212286,268,212756
job-8469,1,9,2,212310,36,212352
job-8470,6,9,1,212337,141,212546
job-8471,1,4,1,212367,336,212956
job-8472,1,11,8,212393,319,212821
job-8473,6,4,2,212422,10,212584
job-8474,5,6,2,212443,39,212568
job-8475,3,6,4,212479,85,212730
job-8476,6,6,1,212507,175,212835
job-8477,1,12,2,212528,15,212800
job-8478,6,5,7,212553,95,212825
job-8479,1,6,3,212576,56,212649
job-8480,2,12,5,212588,506,213196
job-8481,4,9,2,212605,52,212658
job-8482,4,12,2,212638,36,212909
job-8483,1,12,4,212670,19,212767
job-8484,2,5,2,212701,203,213069
job-8485,2,12,3,212740,73,212970
job-8486,5,5,8,212766,61,213003
job-8487,1,5,5,212790,243,213258
job-8488,2,4,4,212822,105,212981
job-8489,6,11,8,212845,237,213162
job-8490,4,7,4,212860,153,213251
job-8491,4,4,3,212882,99,213214
job-8492,6,9,3,212910,55,213043
job-8493,3,6,8,212937,75,213288
job-8494,1,8,1,212955,243,213420
job-8495,1,10,3,212983,193,213331
job-8496,6,4,1,213016,35,213233
job-8497,6,8,6,213038,68,213399
job-8498,1,9,4,213061,422,213747
job-8499,1,12,6,213082,62,213342
job-8500,2,4,3,213106,102,213369
job-8501,4,10,8,213136,134,213550
job-8502,2,8,2,213167,67,213296
job-8503,4,9,6,213196,52,213429
job-8504,3,11,7,213230,79,213374
job-8505,6,9,1,213258,156,213654
job-8506,3,10,7,213284,121,213496
job-8507,4,11,4,213316,50,213453
job-8508,2,9,5,213335,68,213668
job-8509,5,6,2,213372,97,213652
job-8510,5,9,7,213396,53,213578
job-8511,3,9,1,213420,415,213984
job-8512,3,6,6,213449,63,213663
job-8513,1,9,8,213477,14,213499
job-8514,2,4,8,213506,239,213844
job-8515,4,6,1,213539,107,213824
job-8516,5,9,1,213565,60,213716
job-8517,6,12,1,213589,286,213929
job-8518,4,5,5,213614,418,214054
job-8519,2,4,6,213636,49,213842
job-8520,2,8,6,213659,151,213951
job-8521,2,4,2,213686,58,213871
job-8522,5,12,1,213705,34,213793
job-8523,2,7,4,213735,207,214062
job-8524,6,8,8,213760,22,214016
job-8525,1,10,7,213785,27,214069
job-8526,4,4,4,213811,214,214203
job-8527,2,9,8,213841,49,214076
job-8528,4,11,6,213865,67,214166
job-8529,1,11,3,213887,154,214069
job-8530,2,5,1,213907,11,214133
job-8531,4,6,6,213932,39,214060
job-8532,5,7,7,213955,475,214464
job-8533,6,4,3,213981,261,214442
job-8534,4,9,4,214001,19,214204
job-8535,5,11,8,214021,11,214268
job-8536,2,11,4,214049,45,214125
job-8537,4,4,5,214072,192,214422
job-8538,1,10,4,214090,276,214521
job-8539,6,7,5,214112,48,214317
job-8540,2,7,3,214144,67,214427
job-8541,6,6,8,214171,36,214314
job-8542,4,4,1,214188,11,214351
job-8543,5,12,7,214216,349,214652
job-8544,1,4,7,214241,14,214326
job-8545,2,6,3,214262,98,214411
job-8546,5,10,4,214284,111,214459
job-8547,3,7,3,214319,13,214412
job-8548,4,9,7,214351,18,214464
job-8549,2,10,6,214375,68,214457
job-8550,4,7,3,214398,50,214463
job-8551,4,9,1,214423,45,214483
job-8552,1,4,6,214446,73,214790
job-8553,4,12,7,214474,171,214758
job-8554,6,10,3,214500,20,214586
job-8555,4,10,8,214537,243,214970
job-8556,1,4,1,214554,24,214862
job-8557,4,10,8,214583,67,214679
job-8558,6,7,4,214613,346,215075
job-8559,4,11,3,214645,25,214862
job-8560,6,9,8,214663,70,215026
job-8561,1,5,6,214688,103,214952
job-8562,2,6,1,214719,126,215060
job-8563,3,12,5,214749,87,214907
job-8564,4,8,3,214765,130,215093
job-8565,4,8,5,214796,96,215108
job-8566,5,10,7,214817,36,215128
job-8567,5,6,8,214841,72,215107
job-8568,5,11,2,214872,78,214966
job-8569,3,12,6,214900,139,215202
job-8570,1,12,7,214922,117,215057
job-8571,5,8,7,214952,12,214987
job-8572,3,5,7,214977,41,215047
job-8573,5,6,2,215003,135,215432
job-8574,1,9,6,215027,22,215054
job-8575,5,9,4,215051,33,215156
job-8576,4,4,5,215069,54,215404
job-8577,4,5,4,215090,227,215556
job-8578,3,7,8,215117,79,215204
job-8579,3,8,1,215139,89,215381
job-8580,2,4,6,215162,71,215235
job-8581,2,4,8,215180,193,215382
job-8582,5,7,5,215205,112,215607
job-8583,2,4,7,215233,36,215425
job-8584,5,12,1,215256,115,215377
job-8585,1,11,8,215281,66,215428
job-8586,2,8,1,215309,116,215660
job-8587,5,11,7,215334,334,215851
job-8588,2,11,1,215365,114,215540
job-8589,2,6,4,215379,50,215560
job-8590,6,6,4,215404,15,215595
job-8591,2,5,5,215423,122,215661
job-8592,4,11,1,215448,36,215699
job-8593,5,5,7,215465,30,215500
job-8594,4,12,7,215498,15,215736
job-8595,1,5,6,215517,161,215841
job-8596,3,11,5,215538,139,215753
job-8597,5,7,6,215567,95,215715
job-8598,3,11,7,215592,81,215850
job-8599,2,10,4,215620,52,215854
job-8600,5,9,3,215646,384,216253
job-8601,6,4,2,215671,18,215780
job-8602,2,11,8,215692,149,215988
job-8603,6,5,5,215710,94,215851
job-8604,6,5,2,215735,407,216395
job-8605,5,6,8,215758,17,216014
job-8606,5,5,1,215780,132,215989
job-8607,6,5,3,215802,77,215983
job-8608,6,7,1,215831,215,216252
job-8609,5,7,7,215848,95,216141
job-8610,3,8,3,215869,89,216165
job-8611,5,8,5,215891,106,216190
job-8612,4,6,3,215909,132,216229
job-8613,5,5,2,215932,108,216145
job-8614,5,6,8,215954,50,216159
job-8615,5,8,6,215981,378,216578
job-8616,1,8,5,216009,168,216254
job-8617,1,5,1,216032,146,216246
job-8618,6,8,3,216052,186,216474
job-8619,6,11,3,216069,28,216159
job-8620,5,7,3,216093,659,216780
job-8621,2,6,3,216117,80,216252
job-8622,1,4,3,216140,65,216220
job-8623,6,7,1,216162,406,216635
job-8624,4,9,6,216191,162,216428
job-8625,6,9,1,216211,241,216707
job-8626,4,4,6,216233,96,216450
job-8627,2,9,5,216261,175,216538
job-8628,5,4,8,216282,16,216351
job-8629,2,11,1,216310,29,216548
job-8630,3,10,8,216335,12,216381
job-8631,1,8,7,216353,90,216551
job-8632,5,10,4,216386,96,216614
job-8633,4,11,1,216416,22,216734
job-8634,6,12,8,216440,252,216806
job-8635,4,7,2,216459,33,216553
job-8636,4,12,3,216488,90,216654
job-8637,2,4,4,216508,54,216837
job-8638,4,7,4,216530,30,216815
job-8639,2,8,5,216554,49,216897
job-8640,4,5,1,216577,58,216884
job-8641,2,12,7,216606,72,216786
job-8642,4,7,3,216637,52,216833
job-8643,2,5,7,216662,68,216833
job-8644,5,10,4,216685,340,217321
job-8645,4,5,8,216701,66,216832
job-8646,5,8,2,216722,52,216881
job-8647,6,10,5,216743,123,216999
job-8648,5,12,1,216766,79,216983
job-8649,5,7,7,216800,297,217354
job-8650,3,10,8,216830,57,217057
job-8651,2,10,3,216848,170,217074
job-8652,2,10,7,216874,235,217314
job-8653,4,4,2,216898,26,217178
job-8654,2,10,8,216914,65,217148
job-8655,4,10,5,216937,46,217196
job-8656,1,8,8,216968,20,217217
job-8657,5,6,5,216992,219,217347
job-8658,5,9,5,217012,19,217124
job-8659,3,11,2,217037,98,217426
job-8660,2,9,4,217058,54,217300
job-8661,4,4,4,217083,22,217201
job-8662,3,12,7,217105,115,217337
job-8663,2,12,3,217133,60,217310
job-8664,6,4,6,217152,12,217225
job-8665,2,7,5,217181,70,217252
job-8666,2,12,7,217203,22,217381
job-8667,6,7,4,217222,54,217490
job-8668,6,9,5,217237,24,217410
job-8669,2,8,6,217256,20,217333
job-8670,6,6,4,217290,26,217316
job-8671,3,4,3,217315,97,217627
job-8672,6,4,4,217336,24,217415
job-8673,5,12,5,217362,348,217958
job-8674,5,8,2,217391,12,217551
job-8675,3,9,2,217418,19,217644
job-8676,3,12,5,217438,47,217551
job-8677,6,10,5,217456,338,217981
job-8678,2,7,3,217476,335,217872
job-8679,2,10,4,217502,114,217821
job-8680,4,6,4,217529,42,217668
job-8681,1,4,3,217560,152,217781
job-8682,4,10,5,217590,208,217950
job-8683,2,10,5,217611,39,217850
job-8684,6,7,4,217627,47,217956
job-8685,6,6,2,217657,37,217774
job-8686,6,9,4,217679,212,217980
job-8687,5,7,4,217712,50,217983
job-8688,5,4,1,217730,103,217927
job-8689,2,11,7,217759,447,218305
job-8690,2,5,6,217788,140,218076
job-8691,4,9,2,217815,152,218114
job-8692,2,6,2,217845,27,217874
job-8693,2,12,6,217874,106,218213
job-8694,6,9,8,217898,83,218280
job-8695,2,9,7,217915,104,218152
job-8696,5,6,1,217937,10,218082
job-8697,3,4,8,217963,70,218269
job-8698,5,5,8,217986,196,218279
job-8699,6,7,3,218020,86,218267
job-8700,1,7,3,218050,87,218241
job-8701,4,6,1,218069,111,218298
job-8702,4,9,7,218101,39,218303
job-8703,2,12,1,218129,138,218353
job-8704,6,4,4,218148,39,218226
job-8705,1,7,7,218179,100,218377
job-8706,5,5,6,218208,17,218423
job-8707,6,6,1,218229,226,218741
job-8708,3,12,7,218254,161,218514
job-8709,1,5,8,218273,210,218686
job-8710,3,12,4,218298,22,218386
job-8711,2,8,3,218322,182,218676
job-8712,2,10,7,218353,54,218542
job-8713,6,6,6,218375,23,218553
job-8714,6,9,3,218398,34,218647
job-8715,5,10,8,218420,68,218682
job-8716,5,6,6,218452,505,219045
job-8717,5,7,5,218482,21,218779
job-8718,3,5,3,218509,27,218632
job-8719,6,11,1,218538,410,219015
job-8720,4,6,1,218562,15,218739
job-8721,4,12,5,218594,66,218869
job-8722,2,9,6,218619,17,218669
job-8723,6,7,1,218639,80,218800
job-8724,4,11,2,218664,379,219077
job-8725,3,10,3,218696,293,218994
job-8726,2,6,1,218724,244,218987
job-8727,5,11,7,218744,63,218902
job-8728,3,5,5,218770,12,218850
job-8729,4,4,3,218786,21,218844
job-8730,4,8,5,218801,52,218977
job-8731,5,4,8,218831,25,218967
job-8732,2,7,1,218851,21,219050
job-8733,6,4,6,218868,22,218943
job-8734,6,12,7,218895,32,218936
job-8735,6,7,7,218919,41,219136
job-8736,5,4,3,218936,28,219162
job-8737,1,5,5,218956,36,219119
job-8738,3,7,1,218981,84,219115
job-8739,1,12,4,219006,48,219322
job-8740,1,12,7,219032,57,219268
job-8741,6,10,6,219059,47,219284
job-8742,1,7,6,219089,71,219234
job-8743,3,11,5,219119,136,219392
job-8744,2,4,2,219147,310,219632
job-8745,6,11,1,219177,39,219515
job-8746,6,11,6,219213,18,219469
job-8747,2,12,6,219234,53,219318
job-8748,3,9,5,219272,27,219468
job-8749,5,6,7,219298,159,219735
job-8750,5,4,8,219323,60,219644
job-8751,2,11,8,219348,41,219453
job-8752,1,9,2,219374,16,219610
job-8753,3,4,3,219401,92,219646
job-8754,6,11,7,219429,34,219620
job-8755,2,5,8,219443,58,219619
job-8756,3,7,5,219473,63,219601
job-8757,4,8,6,219492,13,219696
job-8758,6,5,6,219522,21,219805
job-8759,6,8,8,219553,97,219673
job-8760,5,7,7,219577,110,219711
job-8761,2,10,7,219602,67,219910
job-8762,1,11,3,219622,86,219709
job-8763,5,11,1,219644,173,219988
job-8764,6,12,7,219668,15,219713
job-8765,6,10,7,219687,40,219802
job-8766,5,5,3,219718,124,219972
job-8767,4,6,4,219737,152,219985
job-8768,6,8,8,219765,23,219927
job-8769,4,10,7,219797,221,220113
job-8770,5,10,3,219823,82,219919
job-8771,1,4,4,219860,59,219951
job-8772,4,5,3,219885,154,220180
job-8773,3,12,6,219905,77,220281
job-8774,1,7,2,219933,83,220276
job-8775,6,6,4,219964,83,220216
job-8776,2,4,7,219990,300,220536
job-8777,4,5,1,220008,209,220224
job-8778,5,6,1,220026,65,220305
job-8779,6,9,8,220050,35,220144
job-8780,5,8,6,220078,61,220244
job-8781,2,7,3,220099,43,220353
job-8782,5,12,5,220125,262,220659
job-8783,2,10,1,220145,123,220487
job-8784,1,10,3,220173,123,220568
job-8785,6,11,5,220195,25,220392
job-8786,5,10,5,220219,32,220267
job-8787,5,10,1,220247,61,220477
job-8788,2,5,6,220270,66,220630
job-8789,2,11,3,220288,39,220346
job-8790,4,11,4,220318,64,220449
job-8791,3,7,1,220348,49,220587
job-8792,6,8,8,220376,710,221268
job-8793,6,10,5,220404,198,220838
job-8794,1,4,6,220430,169,220692
job-8795,5,6,3,220459,75,220832
job-8796,4,4,5,220485,95,220845
job-8797,3,11,5,220520,78,220749
job-8798,5,8,8,220540,194,220810
job-8799,4,12,7,220558,37,220793
job-8800,2,7,7,220587,187,220921
job-8801,5,8,6,220611,13,220865
job-8802,3,8,1,220635,64,220858
job-8803,2,8,2,220657,55,220866
job-8804,5,7,8,220673,78,220997
job-8805,3,12,5,220698,186,220955
job-8806,2,8,2,220716,41,221005
job-8807,4,8,8,220739,23,220917
job-8808,5,10,4,220759,52,220878
job-8809,4,8,8,220777,99,220928
job-8810,6,10,7,220799,81,220954
job-8811,4,11,6,220822,41,221024
job-8812,3,10,2,220853,59,221139
job-8813,3,7,7,220881,37,220945
job-8814,3,5,7,220907,61,221022
job-8815,1,9,3,220935,162,221270
job-8816,3,11,4,220961,43,221263
job-8817,6,4,2,220990,442,221549
job-8818,5,10,4,221013,250,221263
job-8819,5,10,6,221043,41,221327
job-8820,2,8,5,221067,99,221264
job-8821,2,10,1,221094,317,221473
job-8822,5,10,5,221120,121,221444
job-8823,3,11,8,221139,341,221516
job-8824,1,11,1,221158,86,221415
job-8825,3,7,2,221176,86,221507
job-8826,2,11,1,221203,114,221553
job-8827,3,6,5,221227,58,221516
job-8828,5,5,1,221265,115,221575
job-8829,2,5,6,221287,281,221574
job-8830,5,8,7,221310,46,221526
job-8831,5,12,6,221333,15,221360
job-8832,4,9,8,221360,66,221479
job-8833,5,5,6,221380,241,221655
job-8834,2,6,3,221406,10,221615
job-8835,4,10,2,221426,54,221575
job-8836,3,5,4,221455,114,221866
job-8837,4,5,8,221477,28,221670
job-8838,3,12,3,221501,47,221723
job-8839,2,10,2,221524,393,222101
job-8840,6,10,6,221547,76,221778
job-8841,5,4,2,221569,99,221792
job-8842,3,6,7,221597,62,221706
job-8843,3,9,2,221627,31,221872
job-8844,4,11,5,221652,110,221902
job-8845,4,6,5,221675,13,221741
job-8846,3,4,1,221696,13,221952
job-8847,1,12,4,221715,50,221863
job-8848,5,11,8,221735,773,222793
job-8849,4,7,4,221769,144,222150
job-8850,1,8,6,221805,25,222114
job-8851,5,9,2,221827,51,221905
job-8852,4,12,2,221856,67,222083
job-8853,4,7,6,221877,451,222556
job-8854,6,12,1,221906,12,222011
job-8855,6,4,5,221934,52,222086
job-8856,1,4,6,221955,42,222127
job-8857,4,10,6,221985,182,222399
job-8858,3,11,8,222008,105,222118
job-8859,6,5,6,222028,81,222112
job-8860,3,9,5,222055,359,222685
job-8861,6,8,7,222082,125,222370
job-8862,4,4,3,222105,129,222356
job-8863,5,6,8,222121,188,222360
job-8864,5,12,1,222147,14,222215
job-8865,2,5,1,222168,66,222451
job-8866,4,4,5,222201,54,222453
job-8867,6,8,7,222227,47,222376
job-8868,2,10,6,222253,61,222328
job-8869,4,4,2,222286,36,222488
job-8870,1,8,7,222305,179,222749
job-8871,3,6,3,222321,127,222495
job-8872,6,8,4,222344,62,222656
job-8873,5,8,1,222380,57,222512
job-8874,4,7,3,222414,18,222680
job-8875,6,4,3,222445,26,222544
job-8876,2,9,1,222465,86,222646
job-8877,2,5,8,222484,238,222815
job-8878,6,9,2,222511,64,222825
job-8879,2,4,7,222538,90,222921
job-8880,4,7,4,222562,215,222802
job-8881,1,11,4,222589,103,222772
job-8882,1,8,4,222611,272,223109
job-8883,3,11,2,222635,86,222771
job-8884,3,8,5,222659,30,222730
job-8885,6,9,6,222693,199,222900
job-8886,6,4,8,222720,99,222849
job-8887,1,12,8,222749,37,222865
job-8888,3,10,6,222779,86,222996
job-8889,4,9,3,222803,86,222935
job-8890,6,9,6,222825,46,223107
job-8891,2,10,8,222851,17,222938
job-8892,4,9,8,222882,155,223186
job-8893,2,5,5,222901,32,223120
job-8894,3,11,6,222929,33,223022
job-8895,5,12,7,222962,386,223645
job-8896,3,5,8,222985,356,223378
job-8897,1,8,8,223016,94,223312
job-8898,1,6,6,223041,26,223174
job-8899,1,7,5,223063,13,223324
job-8900,1,4,1,223088,261,223499
job-8901,4,11,8,223116,57,223335
job-8902,5,5,1,223146,56,223294
job-8903,4,8,6,223166,167,223618
job-8904,1,7,7,223193,421,223848
job-8905,1,11,8,223211,73,223388
job-8906,4,10,8,223236,74,223540
job-8907,2,4,7,223255,14,223443
job-8908,6,5,6,223271,34,223510
job-8909,5,8,5,223300,42,223358
job-8910,3,4,5,223329,210,223570
job-8911,1,11,3,223354,122,223502
job-8912,4,9,8,223375,64,223594
job-8913,6,12,4,223406,119,223557
job-8914,4,7,6,223435,81,223566
job-8915,2,11,1,223462,29,223502
job-8916,6,4,3,223486,10,223689
job-8917,5,8,2,223501,76,223752
job-8918,1,11,6,223522,80,223699
job-8919,4,11,7,223549,179,223832
job-8920,2,12,5,223572,60,223883
job-8921,2,12,8,223598,56,223712
job-8922,6,6,3,223628,164,223838
job-8923,6,9,7,223652,30,223700
job-8924,5,8,8,223677,204,224039
job-8925,1,10,7,223709,191,224185
job-8926,2,6,1,223736,230,224163
job-8927,6,4,6,223757,10,223973
job-8928,3,5,4,223784,279,224110
job-8929,2,12,6,223795,16,223825
job-8930,4,5,2,223818,36,224073
job-8931,4,5,1,223845,52,223934
job-8932,4,11,7,223873,188,224170
job-8933,6,12,7,223907,150,224345
job-8934,2,6,5,223945,114,224178
job-8935,3,6,3,223969,10,224208
job-8936,4,9,8,224002,419,224631
job-8937,1,6,4,224015,40,224175
job-8938,6,5,2,224035,62,224313
job-8939,3,12,4,224064,189,224379
job-8940,2,9,1,224093,74,224236
job-8941,4,6,2,224109,20,224379
job-8942,3,8,8,224141,155,224468
job-8943,6,7,5,224179,108,224573
job-8944,6,11,2,224202,15,224437
job-8945,3,5,2,224233,248,224749
job-8946,5,5,2,224249,60,224326
job-8947,5,6,1,224276,52,224611
job-8948,6,6,5,224301,165,224644
job-8949,5,6,4,224327,117,224564
job-8950,2,11,3,224355,87,224529
job-8951,6,10,1,224381,246,224782
job-8952,1,12,4,224409,47,224746
job-8953,3,8,5,224440,160,224617
job-8954,3,10,8,224471,16,224494
job-8955,4,9,6,224499,57,224562
job-8956,3,6,5,224521,87,224829
job-8957,2,5,2,224546,150,224794
job-8958,6,4,1,224576,18,224738
job-8959,3,4,4,224601,142,224888
job-8960,3,11,2,224625,580,225416
job-8961,6,6,3,224651,235,225123
job-8962,2,9,2,224673,134,224908
job-8963,6,9,4,224701,29,224818
job-8964,2,12,6,224724,60,224810
job-8965,6,12,5,224753,260,225297
job-8966,5,4,2,224777,324,225245
job-8967,6,4,8,224797,47,224948
job-8968,5,6,4,224822,154,224980
job-8969,2,11,6,224853,147,225222
job-8970,3,8,2,224878,43,225036
job-8971,3,5,5,224910,148,225267
job-8972,3,11,3,224934,58,225131
job-8973,6,9,6,224958,36,225080
job-8974,1,5,6,224986,128,225348
job-8975,3,10,5,225014,185,225419
job-8976,1,5,4,225034,189,225427
job-8977,3,6,8,225055,35,225335
job-8978,3,9,1,225087,66,225243
job-8979,3,12,8,225115,161,225385
job-8980,4,9,8,225148,94,225345
job-8981,2,5,6,225183,219,225410
job-8982,1,5,7,225205,23,225307
job-8983,5,5,3,225229,133,225607
job-8984,1,12,3,225244,184,225467
job-8985,6,9,3,225265,47,225351
job-8986,6,7,8,225289,196,225643
job-8987,5,4,1,225323,24,225451
job-8988,1,7,1,225349,206,225734
job-8989,6,5,2,225373,88,225658
job-8990,1,5,8,225401,144,225691
job-8991,4,9,8,225432,218,225793
job-8992,4,7,2,225453,574,226177
job-8993,6,4,6,225478,75,225715
job-8994,6,10,8,225502,102,225709
job-8995,4,10,8,225524,16,225825
job-8996,2,12,2,225550,16,225743
job-8997,3,4,6,225575,38,225788
job-8998,3,4,8,225601,59,225743
job-8999,4,9,6,225634,88,225732
job-9000,1,6,6,225655,10,225769
job-9001,4,6,2,225686,71,225860
job-9002,6,8,5,225715,14,225871
job-9003,5,5,8,225737,91,225990
job-9004,3,6,3,225764,69,226034
job-9005,6,6,7,225787,111,226110
job-9006,6,5,1,225814,301,226266
job-9007,5,4,7,225833,94,226064
job-9008,4,6,6,225868,67,226185
job-9009,6,11,1,225896,256,226198
job-9010,6,4,6,225919,170,226347
job-9011,4,7,4,225941,51,226233
job-9012,6,9,6,225958,372,226555
job-9013,5,6,5,225984,11,226261
job-9014,3,11,3,226010,47,226206
job-9015,5,10,7,226030,18,226218
job-9016,1,7,1,226062,11,226080
job-9017,6,12,8,226085,114,226298
job-9018,3,9,5,226120,27,226330
job-9019,1,9,5,226147,39,226434
job-9020,6,4,6,226170,29,226203
job-9021,4,6,4,226199,11,226393
job-9022,6,9,7,226228,29,226287
job-9023,4,9,1,226249,91,226423
job-9024,1,5,1,226278,289,226722
job-9025,1,12,4,226310,57,226596
job-9026,3,6,3,226336,225,226710
job-9027,4,4,8,226365,255,226697
job-9028,1,4,2,226389,292,226936
job-9029,3,6,1,226417,206,226747
job-9030,1,11,7,226439,70,226706
job-9031,6,5,8,226464,23,226720
job-9032,6,9,2,226495,273,226987
job-9033,6,8,8,226515,279,226832
job-9034,2,10,5,226539,18,226847
job-9035,2,12,4,226571,399,227108
job-9036,5,8,1,226590,44,226858
job-9037,2,10,7,226616,131,227020
job-9038,5,9,8,226636,154,226917
job-9039,1,7,3,226658,137,227088
job-9040,1,7,1,226679,164,227121
job-9041,5,8,8,226707,83,226871
job-9042,1,8,5,226730,116,227047
job-9043,5,4,5,226747,38,226830
job-9044,2,6,3,226770,149,227146
job-9045,3,9,7,226782,27,227039
job-9046,2,5,4,226817,48,226968
job-9047,5,4,8,226849,152,227202
job-9048,2,7,3,226871,207,227263
job-9049,6,10,8,226904,18,227163
job-9050,5,10,8,226924,400,227499
job-9051,3,6,5,226947,245,227275
job-9052,3,6,6,226967,84,227130
job-9053,5,8,2,226994,199,227312
job-9054,2,12,7,227018,115,227234
job-9055,1,4,8,227044,192,227334
job-9056,3,5,5,227073,76,227160
job-9057,4,12,1,227100,49,227220
job-9058,6,12,3,227130,286,227538
job-9059,6,4,7,227152,20,227188
job-9060,5,11,8,227181,40,227313
job-9061,1,4,8,227209,98,227587
job-9062,2,10,7,227228,14,227440
job-9063,5,4,6,227248,12,227392
job-9064,1,12,5,227283,70,227457
job-9065,4,7,7,227316,83,227439
job-9066,4,9,3,227348,39,227489
job-9067,5,7,3,227377,77,227698
job-9068,2,6,2,227412,748,228210
job-9069,1,9,2,227429,33,227559
job-9070,3,9,5,227453,55,227577
job-9071,6,7,3,227482,64,227640
job-9072,6,6,5,227508,79,227800
job-9073,3,11,6,227530,224,227924
job-9074,4,5,6,227559,220,227897
job-9075,2,9,2,227587,25,227846
job-9076,1,5,5,227608,287,228034
job-9077,5,6,6,227628,68,227889
job-9078,1,12,5,227645,75,227798
job-9079,3,8,4,227666,36,227732
job-9080,5,11,2,227700,61,227830
job-9081,5,7,6,227735,137,228074
job-9082,4,4,5,227755,46,227867
job-9083,5,4,4,227782,200,228130
job-9084,6,12,4,227804,36,227900
job-9085,1,4,1,227843,211,228248
job-9086,4,10,6,227869,154,228113
job-9087,2,12,5,227903,31,228201
job-9088,1,4,1,227927,53,228089
job-9089,2,10,3,227954,299,228421
job-9090,3,11,4,227989,25,228136
job-9091,5,11,2,228018,107,228330
job-9092,1,6,5,228034,100,228153
job-9093,1,7,6,228062,174,228450
job-9094,1,9,1,228085,23,228133
job-9095,2,8,2,228122,37,228191
job-9096,2,6,4,228151,151,228330
job-9097,5,9,2,228180,94,228470
job-9098,1,4,7,228208,38,228477
job-9099,3,7,1,228231,212,228479
job-9100,3,7,6,228245,39,228395
job-9101,5,10,6,228275,172,228558
job-9102,4,11,8,228303,198,228710
job-9103,3,6,4,228329,13,228637
job-9104,2,11,2,228348,139,228582
job-9105,5,9,2,228365,256,228775
job-9106,6,7,7,228386,32,228659
job-9107,2,8,4,228409,26,228510
job-9108,5,12,8,228433,17,228607
job-9109,2,7,8,228462,186,228695
job-9110,6,8,3,228482,147,228914
job-9111,5,4,5,228504,32,228754
job-9112,1,8,1,228527,148,228959
job-9113,6,9,4,228552,99,228880
job-9114,5,5,8,228583,13,228779
job-9115,3,5,3,228608,14,228662
job-9116,1,5,1,228629,72,228901
job-9117,6,9,3,228648,13,228664
job-9118,6,10,7,228672,193,229151
job-9119,2,8,8,228701,22,228781
job-9120,4,6,7,228728,36,229034
job-9121,5,7,1,228750,59,228884
job-9122,5,12,7,228775,89,228877
job-9123,3,11,4,228796,50,229042
job-9124,3,4,1,228818,119,228937
job-9125,2,9,4,228842,21,229090
job-9126,2,9,4,228853,93,229216
job-9127,6,7,7,228880,78,229034
job-9128,6,4,7,228915,34,229047
job-9129,5,10,6,228946,12,229121
job-9130,2,8,5,228971,47,229298
